,Entry_Date,Exit_Date,Type,Entry_Price,Exit_Price,Shares,Cost,Result,Profit,Return_Pct
30,2025-03-02 00:30:00,2025-03-02 00:45:00,short,142.98,144.05,0.9384035844340126,134.84380922488697,stop_loss,-1.0091122945211453,-0.7483564134844257
31,2025-03-02 00:00:00,2025-03-02 01:00:00,short,143.74,144.52,1.659452338356293,239.7223275109102,stop_loss,-1.3008446880375004,-0.542646444970086
32,2025-03-02 00:15:00,2025-03-02 01:15:00,short,144.05,144.92000000000002,1.2419108596771964,179.79174563318264,stop_loss,-1.0858647601587563,-0.6039569593891009
33,2025-03-02 01:15:00,2025-03-02 02:30:00,short,145.06,143.82000000000005,1.6385285215672007,238.8733720752308,take_profit,2.0419342435769465,0.8548186957120778
34,2025-03-02 01:30:00,2025-03-02 02:45:00,short,145.06,143.78000000000003,1.2288963911754005,179.1550290564231,take_profit,1.58085231760802,0.8823934923479856
35,2025-03-02 08:45:00,2025-03-02 09:45:00,long,142.78,143.23999999999998,1.4369077763406508,206.18750076744772,take_profit,-1.3939442338281083,-0.6760566128595221
36,2025-03-02 09:00:00,2025-03-02 09:45:00,long,142.71,143.54999999999998,1.0782094403296094,154.64062557558574,take_profit,-0.6375452420669205,-0.41227538992028917
37,2025-03-02 09:15:00,2025-03-02 09:45:00,long,142.74,143.15999999999997,0.8084871228953268,115.98046918168933,take_profit,-0.8161677505628546,-0.7037113716830082
38,2025-03-02 09:45:00,2025-03-02 12:15:00,long,144.25,142.61,1.4173540371682884,205.47558646083323,stop_loss,-4.357371516466458,-2.120627365770794
39,2025-03-02 12:45:00,2025-03-02 13:15:00,long,142.62,142.42000000000002,1.4259528579352334,204.3862435817166,stop_loss,-2.31745858471632,-1.1338623109386354
40,2025-03-02 01:45:00,2025-03-02 13:30:00,short,143.98,141.81999999999996,0.9285857957905799,134.36627179231732,take_profit,2.015774045502212,1.500208362272554
41,2025-03-02 13:00:00,2025-03-02 13:30:00,long,142.64,142.14,1.0693146904728146,153.28968268628745,stop_loss,-2.0572545330006164,-1.3420697968374413
42,2025-03-02 13:15:00,2025-03-02 13:30:00,long,142.41,142.05,1.1562471209989353,165.48445826396565,stop_loss,-2.0607792437563717,-1.2453007765050694
43,2025-03-02 13:30:00,2025-03-02 14:15:00,long,141.7,140.98999999999998,1.663333873685933,236.87288195080316,stop_loss,-3.5320063140783873,-1.4910977926177131
44,2025-03-02 13:45:00,2025-03-02 14:15:00,long,141.66,141.37,1.247852657249559,177.65466146310237,stop_loss,-2.1277759585090905,-1.1977034213374778
45,2025-03-02 14:00:00,2025-03-02 14:45:00,long,141.41,140.84,0.9375440603173708,133.24099609732679,stop_loss,-1.8575091695037713,-1.3940973303343822
46,2025-03-02 14:15:00,2025-03-02 15:30:00,long,140.87,142.37,1.4278553096540767,202.14768735832462,take_profit,0.11965427494905612,0.05919151315194537
47,2025-03-02 14:30:00,2025-03-02 15:30:00,long,141.1,142.57999999999996,1.0691458759973589,151.61076551874345,take_profit,0.06585938596143137,0.0434397819548568
48,2025-03-02 14:45:00,2025-03-02 15:30:00,long,140.51,142.34999999999997,1.03782522071171,146.55394587101335,take_profit,0.44180219645696184,0.3014604580116905
49,2025-03-02 15:00:00,2025-03-02 15:30:00,long,140.71,141.81000000000003,0.7772625706890183,109.91545940326002,take_profit,-0.24297227959735324,-0.2210537816213202
50,2025-03-03 03:00:00,2025-03-03 03:15:00,long,171.3,170.42000000000002,1.0241683220705706,176.3172337385422,stop_loss,-2.651162118511877,-1.50363186983936
51,2025-03-03 02:15:00,2025-03-03 03:45:00,long,170.47,168.3,1.372206515873282,235.08964498472292,stop_loss,-5.3020001463569315,-2.2553099464255335
52,2025-03-03 03:45:00,2025-03-03 06:30:00,long,168.23,166.99999999999997,1.3787175069105864,233.10135441850574,stop_loss,-4.006759882708195,-1.718891721029872
53,2025-03-03 06:30:00,2025-03-03 06:45:00,long,166.78,164.81,1.3847280234385617,232.0996644478287,stop_loss,-5.023724032633879,-2.164468459954672
54,2025-03-03 07:00:00,2025-03-03 09:00:00,long,161.18,158.57000000000002,1.4250853527354557,230.84373343967022,stop_loss,-5.99782797832529,-2.5982199685280998
55,2025-03-03 07:15:00,2025-03-03 09:00:00,long,162.15,160.04,1.06242024585523,173.13280007975268,stop_loss,-3.953212613815026,-2.2833412340088075
56,2025-03-03 13:30:00,2025-03-03 13:45:00,short,164.33,165.07000000000002,1.3827047643280292,228.35597329163517,stop_loss,-1.0283175332307906,-0.45031339378082236
57,2025-03-03 16:45:00,2025-03-03 17:15:00,long,158.32,157.64,1.0751835216995218,171.0741704312456,stop_loss,-2.429699722336551,-1.4202609991980308
58,2025-03-03 17:00:00,2025-03-03 17:15:00,long,157.88,157.28,0.8086349845870361,128.30562782343424,stop_loss,-1.7594279994644495,-1.3712788981366106
59,2025-03-03 16:30:00,2025-03-03 18:15:00,long,158.3,155.92000000000002,1.4337591506040706,228.09889390832748,stop_loss,-5.6649257799516874,-2.4835393468538305
60,2025-03-03 18:15:00,2025-03-03 18:30:00,long,155.61,154.46000000000004,1.4427917000876305,225.63538053288934,stop_loss,-3.8960425673315626,-1.7266984274053876
61,2025-03-03 18:30:00,2025-03-03 19:15:00,long,151.76,147.90999999999997,1.4730077203010807,224.66136989105644,stop_loss,-7.878160840872283,-3.5066824548842503
62,2025-03-03 19:15:00,2025-03-03 20:00:00,long,146.15,142.60000000000002,1.5161403361627606,222.69182968083837,stop_loss,-7.571225803712736,-3.3998668988277685
63,2025-03-03 19:45:00,2025-03-03 22:00:00,long,144.09,140.56,1.1533620140026413,167.01887226062877,stop_loss,-5.712890395858551,-3.4205059096218355
64,2025-03-04 01:30:00,2025-03-04 01:45:00,long,141.02,139.10000000000002,1.5478613218896693,219.37080063094555,stop_loss,-5.139828305466807,-2.342986528144966
65,2025-03-04 07:30:00,2025-03-04 08:45:00,long,136.31,137.35000000000002,0.671610513565165,92.00496524958797,take_profit,-0.2204897316034078,-0.23964981781719139
66,2025-03-04 08:45:00,2025-03-04 09:30:00,long,137.56,136.79,0.6651089045662002,91.94984281668712,stop_loss,-1.4244969963546623,-1.5492109096853657
